Postcode,Locality,sla_code,sla_desc,lga_code,lga_desc,state
800,RAILWAY DAM,71018,City - Inner,71000,Darwin (C),Northern Territory
800,LAMEROO BEACH,71018,City - Inner,71000,Darwin (C),Northern Territory
800,DARWIN CITY,71018,City - Inner,71000,Darwin (C),Northern Territory
800,DARWIN,71018,City - Inner,71000,Darwin (C),Northern Territory
810,WAGAMAN,71118,Wagaman,71000,Darwin (C),Northern Territory
810,MUIRHEAD,71052,Lee Point-Leanyer Swamp,71000,Darwin (C),Northern Territory
810,LYONS,71052,Lee Point-Leanyer Swamp,71000,Darwin (C),Northern Territory
810,LEE PT,71052,Lee Point-Leanyer Swamp,71000,Darwin (C),Northern Territory
810,LEE POINT,71052,Lee Point-Leanyer Swamp,71000,Darwin (C),Northern Territory
810,NIGHTCLIFF,71088,Nightcliff,71000,Darwin (C),Northern Territory
810,JINGILI,71034,Jingili,71000,Darwin (C),Northern Territory
810,RAPID CREEK,71098,Rapid Creek,71000,Darwin (C),Northern Territory
810,CASUARINA BEACH,71114,Tiwi,71000,Darwin (C),Northern Territory
810,TIWI,71114,Tiwi,71000,Darwin (C),Northern Territory
810,WANGURI,71124,Wanguri,71000,Darwin (C),Northern Territory
810,MOIL,71074,Moil,71000,Darwin (C),Northern Territory
810,ALAWA,71004,Alawa,71000,Darwin (C),Northern Territory
810,MILLNER,71068,Millner,71000,Darwin (C),Northern Territory
810,COCONUT GROVE,71024,Coconut Grove,71000,Darwin (C),Northern Territory
810,KULALUK,71024,Coconut Grove,71000,Darwin (C),Northern Territory
810,BRINKIN,71014,Brinkin,71000,Darwin (C),Northern Territory
810,NAKARA,71078,Nakara,71000,Darwin (C),Northern Territory
810,CASUARINA,71078,Nakara,71000,Darwin (C),Northern Territory
810,CAMERON PARK,71034,Jingili,71000,Darwin (C),Northern Territory
812,ANULA,71008,Anula,71000,Darwin (C),Northern Territory
812,HOLMES,71052,Lee Point-Leanyer Swamp,71000,Darwin (C),Northern Territory
812,BUFFALO CREEK,71052,Lee Point-Leanyer Swamp,71000,Darwin (C),Northern Territory
812,LEANYER,71048,Leanyer,71000,Darwin (C),Northern Territory
812,WOODLEIGH GARDENS,71048,Leanyer,71000,Darwin (C),Northern Territory
812,SANDERSON,71058,Malak,71000,Darwin (C),Northern Territory
812,MARRARA,71064,Marrara,71000,Darwin (C),Northern Territory
812,MALAK,71058,Malak,71000,Darwin (C),Northern Territory
812,NORTHLAKES,71064,Marrara,71000,Darwin (C),Northern Territory
812,KARAMA,71038,Karama,71000,Darwin (C),Northern Territory
812,WULAGI,71134,Wulagi,71000,Darwin (C),Northern Territory
820,PARAP,71094,Parap,71000,Darwin (C),Northern Territory
820,BAYVIEW HAVEN,71104,Stuart Park,71000,Darwin (C),Northern Territory
820,STUART PARK,71104,Stuart Park,71000,Darwin (C),Northern Territory
820,DINAH BEACH,71104,Stuart Park,71000,Darwin (C),Northern Territory
820,MINDIL BEACH,71108,The Gardens,71000,Darwin (C),Northern Territory
820,COONAWARRA NAVAL BASE,71138,City - Remainder,71000,Darwin (C),Northern Territory
820,WINNELLIE,71128,Winnellie,71000,Darwin (C),Northern Territory
820,HMAS COONAWARRA,71138,City - Remainder,71000,Darwin (C),Northern Territory
820,COONAWARRA,71138,City - Remainder,71000,Darwin (C),Northern Territory
820,EATON,71138,City - Remainder,71000,Darwin (C),Northern Territory
820,CHARLES DARWIN,71169,East Arm,79399,Unincorporated NT,Northern Territory
820,THE GARDENS,71108,The Gardens,71000,Darwin (C),Northern Territory
820,E POINT,71028,Fannie Bay,71000,Darwin (C),Northern Territory
820,RAAF BASE DARWIN,71084,Narrows,71000,Darwin (C),Northern Territory
820,DARWIN,71011,Bayview-Woolner,71000,Darwin (C),Northern Territory
820,DARWIN INTERNATIONAL AIRPORT,71138,City - Remainder,71000,Darwin (C),Northern Territory
820,BAYVIEW,71011,Bayview-Woolner,71000,Darwin (C),Northern Territory
820,WOOLNER,71011,Bayview-Woolner,71000,Darwin (C),Northern Territory
820,E PT,71028,Fannie Bay,71000,Darwin (C),Northern Territory
820,EAST PT,71028,Fannie Bay,71000,Darwin (C),Northern Territory
820,FANNIE BAY,71028,Fannie Bay,71000,Darwin (C),Northern Territory
820,VESTEYS BEACH,71028,Fannie Bay,71000,Darwin (C),Northern Territory
820,CULLEN BAY,71044,Larrakeyah,71000,Darwin (C),Northern Territory
820,CULLEN BEACH,71044,Larrakeyah,71000,Darwin (C),Northern Territory
820,NEBRASKA BEACH,71044,Larrakeyah,71000,Darwin (C),Northern Territory
820,BAGOT,71054,Ludmilla,71000,Darwin (C),Northern Territory
820,LARRAKEYAH,71044,Larrakeyah,71000,Darwin (C),Northern Territory
820,KAHLIN BEACH,71044,Larrakeyah,71000,Darwin (C),Northern Territory
820,THE NARROWS,71084,Narrows,71000,Darwin (C),Northern Territory
820,MINMARAMA PARK,71054,Ludmilla,71000,Darwin (C),Northern Territory
820,EAST POINT,71028,Fannie Bay,71000,Darwin (C),Northern Territory
820,LUDMILLA,71054,Ludmilla,71000,Darwin (C),Northern Territory
821,WINNELLIE,71128,Winnellie,71000,Darwin (C),Northern Territory
822,BUYMARR,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BUSH CAMP,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BUNDATHARRI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,CHASM ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DJURRANALPI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BUNHANURA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHALINGBUY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NANYINGBURRA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NANGALALA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ADAMAJI BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ABBOT ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ADAMENIMBURRU BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NALIYINDI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DALIWUY BAY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BUDJI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NGAYAWILLI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHOLTJI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BREMER IS,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHAMIYAKA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHANIYA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHARAWARR,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHAYIRRI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DARRANGMURMANJA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MUTHAMUL,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHIPIRRI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHUDUPU,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHULMULMIYA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GARRIRRI BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHURAMBALA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GATJIL,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DJARRAKPI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,LANAGARRA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,WADALIYA DISTRICT,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,WURRUMENBUMANJA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YARRANYA ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YATHALAMARA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YEDIKBA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YEE TO WAPPAH ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YANGUNBI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YABANGWAMANJA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ISLE WOODAH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,RURRUNGALALA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,SANDY HILL,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,SCOTT POINT,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ANGANJA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ENDUNGWA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MILINGIMBI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YELYUKWUMANJA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,WUNPURRI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YALLAKUN,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YELYUWARRAKBA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MALKIYANGWA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MALKAYUBIRRA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MALKALA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YARAWOI DISTRICT,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,LURRUPUKURRU BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,CAMBURINGA VILLAGE,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MILYEMA ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MALLARRAMI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,RANGURA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MAMUNGWAJINGUMANJA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YANBAKWA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MIRRNATJA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MAKMUNTJA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ENINYENA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NUMBARRILA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NGADUNIYERRK,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,PICNIC BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GARRIYAK,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NYINYIWOI ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GALAWARRA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NYEKALA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GALINGAR,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHUNGANDA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GARANYDJIRR,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DONYDJI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GARANHAN BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MULGURRUM,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ENINGKIRRA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MURRUNGGA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,EVERETT ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,EIGHT MILE BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NGURRKWURRUMANJA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,EAST ARNHEM,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,E ARNHEM,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MURWANGI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GALAJAPIN,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NGUMUY BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NORTH EAST ISLES,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GANPURA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GANGAN,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GAMARRA GUYURRA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GALKILA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GRAHAM ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GALIWINKU,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DUUPUWAMIRRI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ANGARMBULUMARDJA ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ANGURUGU,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,AMUNGKWALYA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,AMURRANGA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ANALURRU BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,AMANBURNUNGA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,SCOTT PT,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BALAYBALAUY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BANTHULA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,AYUNGKWIYUNGKWA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ANGURUKURIKBA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ANGUWARRMANJA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ANGWURA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ANINDILYAKWA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ARNJIYA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,AMAKURRKWARRA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BAYGURRTJI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BULARRING,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MUNGURJIRRA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,AYENDADUMANJA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BODIYA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,AKWALIRRUMANJA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BIRANYBIRANY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DHURUPUTJPI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ALYINGBERRMA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BALMA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BAYAGIDA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BAWAKA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BARTALUMBA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BARRKIRA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BARRARATJPI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GARRTHALALA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,BICKERTON ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MUNDA BEACH,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,FOSSIL HEAD,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,NADIRRI,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,BILLY - TRIBAL ELDER'S NAME,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,KUBUYIRR,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,NGARDINITCHI,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,NAMA,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,NGUNTHAK,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,WUDAPULI,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,KULTCHILL,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,YELCHERR BEACH,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,KUDANTIGA,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,YELMUGUM TRIBAL AREA NAME,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,WOOLIANNA,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,HONEYMOON HOUSE,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,NGARINJI,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,KUY,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,AMIRRABA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,PERREDERR,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,WADEYE,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,MERREPEN,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,UNTIMELLI BEACH,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,WUMIRDIN,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,OLD MISSION,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,DELYE,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,DITJI BEACH,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,THAMARRURR,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,NGUMIK TRIBAL AREA NAME,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,YEDERR,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,INJIN BEACH,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,NANGU,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,TCHINDI,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,SABINA,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,MULINGI,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,MARANUNGA,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,KUWUUMA,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,OOLLOO CROSSING,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,NURDIC,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,WUDADUK,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,UN-MARR,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,TIPPERARY,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,MUDINGA,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,NEMARLUK,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,TOM TURNERS CROSSING,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,MOUNT WELLS,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,WOODYKUPILDIYA,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,PEPPIMENARTI,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,UMINULUK,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,NAUIYU,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,WUMAJBARR,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,DALY RIVER,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,BURRUNDIE,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,BEN BAN SPRING,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,ALLIGATOR PT,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,ALLIGATOR POINT,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,MOUNT BURRELL,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,ELIZABETH DOWNS,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,PALUMPA,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,FISH RIVER,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,EMU PT,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,EMU POINT,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,KWOMBOM,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,KELERRK,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,CHULUK,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,WOOLIANA,74508,Victoria-Daly (S) Bal,74500,Victoria-Daly (S),Northern Territory
822,GULMARRI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,DITCHI,74505,Victoria-Daly (S) - Wadeye and OS,74500,Victoria-Daly (S),Northern Territory
822,UBURAMUDJA DISTRICT,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GONGURUWUY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MUNDARRINGUMANJA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GWAKURA ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MAPURU,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GURRUMURU,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,WHITE STAR LANDING,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GURKAWUY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MUD COD BAY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,HAWK ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,RAMANGIRR,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,RAMINGINING,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GULURRUY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GUTJANGAN,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MARNGKALA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MAWULYUMANJA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MATJANBA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MATA MATA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,TURTLE POINT,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,WULKABIMIRRI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MANGBIRRI,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YADAGBA DISTRICT,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NIKAWU,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MILINGIMBI ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MARLURRUBA DISTRICT,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MARJIRRUMANJA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,WANDAWUY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MILYAKBURRA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,WATDAGAWUY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,UMBAKUMBA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,ANDANANGKI,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,MARRAYA,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,MARKALAWA,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,AMALILPIL,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,ALHARRGAN,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,DHARRI,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,GOONINNAH ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,MIWUL,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,HAWKNEST ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,NGILIPITJI,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,YILLILA,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,WIYAKIPA BEACH,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,WANDU-WURRAYANGA,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,WALDHARR,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,WUYAGIBA,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,NUMBURINDI,73600,Roper Gulf (S),73600,Roper Gulf (S),Northern Territory
822,GIKAL,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,RORRUWUY,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YILPRA,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,WILGI,74666,West Arnhem (S) Bal,74660,West Arnhem (S),Northern Territory
822,REKALA ISLAND,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,GUPULUL,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
822,YINIDIRRA BEACH,71300,East Arnhem (S),71300,East Arnhem (S),Northern Territory
